Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008
"06037577501","Census Tract 5775.01, Los Angeles County, California","ACSSF","ca","140","00","0006248",,,,,"06","037",,,"577501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577501","Census Tract 5775.01",,,,3359,2910,54,20,176,0,80,119,86.63,1.61,0.6,5.24,0,2.38,3.54
"06037577504","Census Tract 5775.04, Los Angeles County, California","ACSSF","ca","140","00","0006249",,,,,"06","037",,,"577504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577504","Census Tract 5775.04",,,,1333,1153,38,0,78,0,6,58,86.5,2.85,0,5.85,0,0.45,4.35
"06037577602","Census Tract 5776.02, Los Angeles County, California","ACSSF","ca","140","00","0006250",,,,,"06","037",,,"577602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577602","Census Tract 5776.02",,,,3037,2134,0,78,505,0,96,224,70.27,0,2.57,16.63,0,3.16,7.38
"06037577604","Census Tract 5776.04, Los Angeles County, California","ACSSF","ca","140","00","0006251",,,,,"06","037",,,"577604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577604","Census Tract 5776.04",,,,1613,1340,45,0,72,0,4,152,83.08,2.79,0,4.46,0,0.25,9.42
"06037577605","Census Tract 5776.05, Los Angeles County, California","ACSSF","ca","140","00","0006252",,,,,"06","037",,,"577605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577605","Census Tract 5776.05",,,,4165,3144,95,37,458,12,118,301,75.49,2.28,0.89,11,0.29,2.83,7.23
"06037577606","Census Tract 5776.06, Los Angeles County, California","ACSSF","ca","140","00","0006253",,,,,"06","037",,,"577606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577606","Census Tract 5776.06",,,,3982,3313,151,0,131,54,123,210,83.2,3.79,0,3.29,1.36,3.09,5.27
"06037577700","Census Tract 5777, Los Angeles County, California","ACSSF","ca","140","00","0006254",,,,,"06","037",,,"577700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577700","Census Tract 5777",,,,4605,1107,694,0,1002,25,1144,633,24.04,15.07,0,21.76,0.54,24.84,13.75
"06037577800","Census Tract 5778, Los Angeles County, California","ACSSF","ca","140","00","0006255",,,,,"06","037",,,"577800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577800","Census Tract 5778",,,,4730,2588,1,89,295,0,1443,314,54.71,0.02,1.88,6.24,0,30.51,6.64
"06037577900","Census Tract 5779, Los Angeles County, California","ACSSF","ca","140","00","0006256",,,,,"06","037",,,"577900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577900","Census Tract 5779",,,,5808,2607,1045,76,1379,17,190,494,44.89,17.99,1.31,23.74,0.29,3.27,8.51
"06037578000","Census Tract 5780, Los Angeles County, California","ACSSF","ca","140","00","0006257",,,,,"06","037",,,"578000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037578000","Census Tract 5780",,,,6647,3018,466,63,825,7,1607,661,45.4,7.01,0.95,12.41,0.11,24.18,9.94
"06037578100","Census Tract 5781, Los Angeles County, California","ACSSF","ca","140","00","0006258",,,,,"06","037",,,"578100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037578100","Census Tract 5781",,,,2361,1712,120,12,339,0,63,115,72.51,5.08,0.51,14.36,0,2.67,4.87
"06037599000","Census Tract 5990, Los Angeles County, California","ACSSF","ca","140","00","0006259",,,,,"06","037",,,"599000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037599000","Census Tract 5990",,,,3477,2868,5,0,2,1,147,454,82.48,0.14,0,0.06,0.03,4.23,13.06
"06037599100","Census Tract 5991, Los Angeles County, California","ACSSF","ca","140","00","0006260",,,,,"06","037",,,"599100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037599100","Census Tract 5991",,,,686,531,11,0,31,57,11,45,77.41,1.6,0,4.52,8.31,1.6,6.56
"06037600100","Census Tract 6001, Los Angeles County, California","ACSSF","ca","140","00","0006261",,,,,"06","037",,,"600100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600100","Census Tract 6001",,,,7320,1634,1797,0,16,0,3236,637,22.32,24.55,0,0.22,0,44.21,8.7
"06037600201","Census Tract 6002.01, Los Angeles County, California","ACSSF","ca","140","00","0006262",,,,,"06","037",,,"600201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600201","Census Tract 6002.01",,,,5228,1421,1780,9,1,0,1010,1007,27.18,34.05,0.17,0.02,0,19.32,19.26
"06037600202","Census Tract 6002.02, Los Angeles County, California","ACSSF","ca","140","00","0006263",,,,,"06","037",,,"600202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600202","Census Tract 6002.02",,,,7585,2518,2293,97,215,283,1779,400,33.2,30.23,1.28,2.83,3.73,23.45,5.27
"06037600302","Census Tract 6003.02, Los Angeles County, California","ACSSF","ca","140","00","0006264",,,,,"06","037",,,"600302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600302","Census Tract 6003.02",,,,3281,787,2171,59,6,0,225,33,23.99,66.17,1.8,0.18,0,6.86,1.01
"06037600303","Census Tract 6003.03, Los Angeles County, California","ACSSF","ca","140","00","0006265",,,,,"06","037",,,"600303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600303","Census Tract 6003.03",,,,4234,1023,934,0,2,0,995,1280,24.16,22.06,0,0.05,0,23.5,30.23
"06037600304","Census Tract 6003.04, Los Angeles County, California","ACSSF","ca","140","00","0006266",,,,,"06","037",,,"600304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600304","Census Tract 6003.04",,,,4062,1576,1216,37,4,0,689,540,38.8,29.94,0.91,0.1,0,16.96,13.29
"06037600400","Census Tract 6004, Los Angeles County, California","ACSSF","ca","140","00","0006267",,,,,"06","037",,,"600400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600400","Census Tract 6004",,,,4203,509,3139,0,19,0,314,222,12.11,74.68,0,0.45,0,7.47,5.28
"06037600501","Census Tract 6005.01, Los Angeles County, California","ACSSF","ca","140","00","0006268",,,,,"06","037",,,"600501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600501","Census Tract 6005.01",,,,2739,261,2144,0,55,0,224,55,9.53,78.28,0,2.01,0,8.18,2.01
"06037600601","Census Tract 6006.01, Los Angeles County, California","ACSSF","ca","140","00","0006269",,,,,"06","037",,,"600601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600601","Census Tract 6006.01",,,,2526,17,2171,48,4,0,112,174,0.67,85.95,1.9,0.16,0,4.43,6.89
"06037600602","Census Tract 6006.02, Los Angeles County, California","ACSSF","ca","140","00","0006270",,,,,"06","037",,,"600602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600602","Census Tract 6006.02",,,,2734,490,694,12,168,0,1045,325,17.92,25.38,0.44,6.14,0,38.22,11.89
"06037600702","Census Tract 6007.02, Los Angeles County, California","ACSSF","ca","140","00","0006271",,,,,"06","037",,,"600702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600702","Census Tract 6007.02",,,,4657,344,3344,0,0,0,829,140,7.39,71.81,0,0,0,17.8,3.01
"06037600703","Census Tract 6007.03, Los Angeles County, California","ACSSF","ca","140","00","0006272",,,,,"06","037",,,"600703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600703","Census Tract 6007.03",,,,1671,126,1355,0,22,0,33,135,7.54,81.09,0,1.32,0,1.97,8.08
"06037600704","Census Tract 6007.04, Los Angeles County, California","ACSSF","ca","140","00","0006273",,,,,"06","037",,,"600704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600704","Census Tract 6007.04",,,,3279,512,2279,0,103,0,194,191,15.61,69.5,0,3.14,0,5.92,5.82
"06037600801","Census Tract 6008.01, Los Angeles County, California","ACSSF","ca","140","00","0006274",,,,,"06","037",,,"600801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600801","Census Tract 6008.01",,,,2930,173,2427,0,83,0,104,143,5.9,82.83,0,2.83,0,3.55,4.88
"06037600802","Census Tract 6008.02, Los Angeles County, California","ACSSF","ca","140","00","0006275",,,,,"06","037",,,"600802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600802","Census Tract 6008.02",,,,2717,146,2358,0,5,0,113,95,5.37,86.79,0,0.18,0,4.16,3.5
"06037600902","Census Tract 6009.02, Los Angeles County, California","ACSSF","ca","140","00","0006276",,,,,"06","037",,,"600902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600902","Census Tract 6009.02",,,,6385,1204,2766,0,109,0,1390,916,18.86,43.32,0,1.71,0,21.77,14.35
"06037600911","Census Tract 6009.11, Los Angeles County, California","ACSSF","ca","140","00","0006277",,,,,"06","037",,,"600911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600911","Census Tract 6009.11",,,,3391,820,778,40,0,0,911,842,24.18,22.94,1.18,0,0,26.87,24.83
"06037600912","Census Tract 6009.12, Los Angeles County, California","ACSSF","ca","140","00","0006278",,,,,"06","037",,,"600912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600912","Census Tract 6009.12",,,,4894,1593,827,75,0,0,1917,482,32.55,16.9,1.53,0,0,39.17,9.85
"06037601001","Census Tract 6010.01, Los Angeles County, California","ACSSF","ca","140","00","0006279",,,,,"06","037",,,"601001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601001","Census Tract 6010.01",,,,2392,421,1369,12,31,0,114,445,17.6,57.23,0.5,1.3,0,4.77,18.6
"06037601002","Census Tract 6010.02, Los Angeles County, California","ACSSF","ca","140","00","0006280",,,,,"06","037",,,"601002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601002","Census Tract 6010.02",,,,5173,603,2797,162,41,0,837,733,11.66,54.07,3.13,0.79,0,16.18,14.17
"06037601100","Census Tract 6011, Los Angeles County, California","ACSSF","ca","140","00","0006281",,,,,"06","037",,,"601100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601100","Census Tract 6011",,,,6834,1282,2323,5,252,142,2569,261,18.76,33.99,0.07,3.69,2.08,37.59,3.82
"06037601202","Census Tract 6012.02, Los Angeles County, California","ACSSF","ca","140","00","0006282",,,,,"06","037",,,"601202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601202","Census Tract 6012.02",,,,4107,1604,92,33,274,0,1774,330,39.06,2.24,0.8,6.67,0,43.19,8.04
"06037601211","Census Tract 6012.11, Los Angeles County, California","ACSSF","ca","140","00","0006283",,,,,"06","037",,,"601211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601211","Census Tract 6012.11",,,,2849,377,1116,43,13,28,987,285,13.23,39.17,1.51,0.46,0.98,34.64,10
"06037601212","Census Tract 6012.12, Los Angeles County, California","ACSSF","ca","140","00","0006284",,,,,"06","037",,,"601212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601212","Census Tract 6012.12",,,,6172,1596,1852,94,110,344,1336,840,25.86,30.01,1.52,1.78,5.57,21.65,13.61
"06037601301","Census Tract 6013.01, Los Angeles County, California","ACSSF","ca","140","00","0006285",,,,,"06","037",,,"601301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601301","Census Tract 6013.01",,,,1798,435,929,69,66,0,160,139,24.19,51.67,3.84,3.67,0,8.9,7.73
"06037601302","Census Tract 6013.02, Los Angeles County, California","ACSSF","ca","140","00","0006286",,,,,"06","037",,,"601302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601302","Census Tract 6013.02",,,,7104,1400,3495,0,474,0,777,958,19.71,49.2,0,6.67,0,10.94,13.49
"06037601303","Census Tract 6013.03, Los Angeles County, California","ACSSF","ca","140","00","0006287",,,,,"06","037",,,"601303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601303","Census Tract 6013.03",,,,5505,808,3276,69,169,0,743,440,14.68,59.51,1.25,3.07,0,13.5,7.99
"06037601401","Census Tract 6014.01, Los Angeles County, California","ACSSF","ca","140","00","0006288",,,,,"06","037",,,"601401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601401","Census Tract 6014.01",,,,6577,1619,2128,165,267,0,1569,829,24.62,32.36,2.51,4.06,0,23.86,12.6
"06037601402","Census Tract 6014.02, Los Angeles County, California","ACSSF","ca","140","00","0006289",,,,,"06","037",,,"601402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601402","Census Tract 6014.02",,,,4719,1895,58,161,70,19,1672,844,40.16,1.23,3.41,1.48,0.4,35.43,17.89
"06037601501","Census Tract 6015.01, Los Angeles County, California","ACSSF","ca","140","00","0006290",,,,,"06","037",,,"601501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601501","Census Tract 6015.01",,,,3883,1110,86,70,63,121,1669,764,28.59,2.21,1.8,1.62,3.12,42.98,19.68
"06037601502","Census Tract 6015.02, Los Angeles County, California","ACSSF","ca","140","00","0006291",,,,,"06","037",,,"601502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601502","Census Tract 6015.02",,,,3936,1542,23,47,13,0,1583,728,39.18,0.58,1.19,0.33,0,40.22,18.5
"06037601600","Census Tract 6016, Los Angeles County, California","ACSSF","ca","140","00","0006292",,,,,"06","037",,,"601600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601600","Census Tract 6016",,,,3985,1245,133,0,149,156,1617,685,31.24,3.34,0,3.74,3.91,40.58,17.19
"06037601700","Census Tract 6017, Los Angeles County, California","ACSSF","ca","140","00","0006293",,,,,"06","037",,,"601700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601700","Census Tract 6017",,,,5106,1424,434,105,248,103,2023,769,27.89,8.5,2.06,4.86,2.02,39.62,15.06
"06037601801","Census Tract 6018.01, Los Angeles County, California","ACSSF","ca","140","00","0006294",,,,,"06","037",,,"601801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601801","Census Tract 6018.01",,,,2847,1226,78,59,105,0,1061,318,43.06,2.74,2.07,3.69,0,37.27,11.17
"06037601802","Census Tract 6018.02, Los Angeles County, California","ACSSF","ca","140","00","0006295",,,,,"06","037",,,"601802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601802","Census Tract 6018.02",,,,3884,1599,168,9,135,0,1665,308,41.17,4.33,0.23,3.48,0,42.87,7.93
"06037601900","Census Tract 6019, Los Angeles County, California","ACSSF","ca","140","00","0006296",,,,,"06","037",,,"601900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601900","Census Tract 6019",,,,4805,1601,1313,35,7,0,1255,594,33.32,27.33,0.73,0.15,0,26.12,12.36
"06037602002","Census Tract 6020.02, Los Angeles County, California","ACSSF","ca","140","00","0006297",,,,,"06","037",,,"602002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602002","Census Tract 6020.02",,,,3214,855,475,53,95,0,1265,471,26.6,14.78,1.65,2.96,0,39.36,14.65
"06037602003","Census Tract 6020.03, Los Angeles County, California","ACSSF","ca","140","00","0006298",,,,,"06","037",,,"602003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602003","Census Tract 6020.03",,,,4309,1467,505,29,48,0,1902,358,34.05,11.72,0.67,1.11,0,44.14,8.31
"06037602103","Census Tract 6021.03, Los Angeles County, California","ACSSF","ca","140","00","0006299",,,,,"06","037",,,"602103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602103","Census Tract 6021.03",,,,5408,2039,1300,525,255,0,549,740,37.7,24.04,9.71,4.72,0,10.15,13.68
"06037602104","Census Tract 6021.04, Los Angeles County, California","ACSSF","ca","140","00","0006300",,,,,"06","037",,,"602104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602104","Census Tract 6021.04",,,,6051,1754,1232,10,202,0,1895,958,28.99,20.36,0.17,3.34,0,31.32,15.83
"06037602105","Census Tract 6021.05, Los Angeles County, California","ACSSF","ca","140","00","0006301",,,,,"06","037",,,"602105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602105","Census Tract 6021.05",,,,3738,1211,941,155,113,33,866,419,32.4,25.17,4.15,3.02,0.88,23.17,11.21
"06037602106","Census Tract 6021.06, Los Angeles County, California","ACSSF","ca","140","00","0006302",,,,,"06","037",,,"602106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602106","Census Tract 6021.06",,,,6228,2208,1091,40,887,0,1006,996,35.45,17.52,0.64,14.24,0,16.15,15.99
"06037602201","Census Tract 6022.01, Los Angeles County, California","ACSSF","ca","140","00","0006303",,,,,"06","037",,,"602201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602201","Census Tract 6022.01",,,,4408,2277,299,2,731,0,323,776,51.66,6.78,0.05,16.58,0,7.33,17.6
"06037602202","Census Tract 6022.02, Los Angeles County, California","ACSSF","ca","140","00","0006304",,,,,"06","037",,,"602202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602202","Census Tract 6022.02",,,,2799,1352,257,0,241,0,312,637,48.3,9.18,0,8.61,0,11.15,22.76
"06037602301","Census Tract 6023.01, Los Angeles County, California","ACSSF","ca","140","00","0006305",,,,,"06","037",,,"602301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602301","Census Tract 6023.01",,,,6516,3506,165,129,629,0,1071,1016,53.81,2.53,1.98,9.65,0,16.44,15.59
"06037602302","Census Tract 6023.02, Los Angeles County, California","ACSSF","ca","140","00","0006306",,,,,"06","037",,,"602302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602302","Census Tract 6023.02",,,,4593,2849,38,0,911,25,93,677,62.03,0.83,0,19.83,0.54,2.02,14.74
"06037602402","Census Tract 6024.02, Los Angeles County, California","ACSSF","ca","140","00","0006307",,,,,"06","037",,,"602402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602402","Census Tract 6024.02",,,,7204,2536,539,21,786,17,1468,1837,35.2,7.48,0.29,10.91,0.24,20.38,25.5
"06037602403","Census Tract 6024.03, Los Angeles County, California","ACSSF","ca","140","00","0006308",,,,,"06","037",,,"602403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602403","Census Tract 6024.03",,,,4505,2050,748,0,189,42,806,670,45.5,16.6,0,4.2,0.93,17.89,14.87
"06037602404","Census Tract 6024.04, Los Angeles County, California","ACSSF","ca","140","00","0006309",,,,,"06","037",,,"602404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602404","Census Tract 6024.04",,,,5927,2588,1149,0,358,17,1079,736,43.66,19.39,0,6.04,0.29,18.2,12.42
"06037602504","Census Tract 6025.04, Los Angeles County, California","ACSSF","ca","140","00","0006310",,,,,"06","037",,,"602504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602504","Census Tract 6025.04",,,,5196,1768,1510,57,355,25,978,503,34.03,29.06,1.1,6.83,0.48,18.82,9.68
"06037602505","Census Tract 6025.05, Los Angeles County, California","ACSSF","ca","140","00","0006311",,,,,"06","037",,,"602505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602505","Census Tract 6025.05",,,,4584,1074,1413,116,136,22,1335,488,23.43,30.82,2.53,2.97,0.48,29.12,10.65
"06037602506","Census Tract 6025.06, Los Angeles County, California","ACSSF","ca","140","00","0006312",,,,,"06","037",,,"602506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602506","Census Tract 6025.06",,,,4277,600,1634,94,164,0,1290,495,14.03,38.2,2.2,3.83,0,30.16,11.57
"06037602507","Census Tract 6025.07, Los Angeles County, California","ACSSF","ca","140","00","0006313",,,,,"06","037",,,"602507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602507","Census Tract 6025.07",,,,5213,1005,2669,1,352,9,1038,139,19.28,51.2,0.02,6.75,0.17,19.91,2.67
"06037602510","Census Tract 6025.10, Los Angeles County, California","ACSSF","ca","140","00","0006314",,,,,"06","037",,,"602510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602510","Census Tract 6025.10",,,,3529,827,1154,28,121,0,1084,315,23.43,32.7,0.79,3.43,0,30.72,8.93
"06037602511","Census Tract 6025.11, Los Angeles County, California","ACSSF","ca","140","00","0006315",,,,,"06","037",,,"602511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602511","Census Tract 6025.11",,,,4803,542,2953,196,163,0,660,289,11.28,61.48,4.08,3.39,0,13.74,6.02
"06037602512","Census Tract 6025.12, Los Angeles County, California","ACSSF","ca","140","00","0006316",,,,,"06","037",,,"602512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602512","Census Tract 6025.12",,,,2156,766,33,140,434,136,568,79,35.53,1.53,6.49,20.13,6.31,26.35,3.66
"06037602513","Census Tract 6025.13, Los Angeles County, California","ACSSF","ca","140","00","0006317",,,,,"06","037",,,"602513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602513","Census Tract 6025.13",,,,1642,479,608,13,0,0,540,2,29.17,37.03,0.79,0,0,32.89,0.12
"06037602601","Census Tract 6026.01, Los Angeles County, California","ACSSF","ca","140","00","0006318",,,,,"06","037",,,"602601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602601","Census Tract 6026.01",,,,4626,426,2776,0,93,14,820,497,9.21,60.01,0,2.01,0.3,17.73,10.74
"06037602602","Census Tract 6026.02, Los Angeles County, California","ACSSF","ca","140","00","0006319",,,,,"06","037",,,"602602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602602","Census Tract 6026.02",,,,3046,577,1984,0,84,0,289,112,18.94,65.13,0,2.76,0,9.49,3.68
"06037602700","Census Tract 6027, Los Angeles County, California","ACSSF","ca","140","00","0006320",,,,,"06","037",,,"602700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602700","Census Tract 6027",,,,3617,508,2627,0,145,0,189,148,14.04,72.63,0,4.01,0,5.23,4.09
"06037602801","Census Tract 6028.01, Los Angeles County, California","ACSSF","ca","140","00","0006321",,,,,"06","037",,,"602801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602801","Census Tract 6028.01",,,,4314,1181,1717,128,1,5,667,615,27.38,39.8,2.97,0.02,0.12,15.46,14.26
"06037602802","Census Tract 6028.02, Los Angeles County, California","ACSSF","ca","140","00","0006322",,,,,"06","037",,,"602802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602802","Census Tract 6028.02",,,,4784,795,2609,45,99,43,596,597,16.62,54.54,0.94,2.07,0.9,12.46,12.48
"06037602900","Census Tract 6029, Los Angeles County, California","ACSSF","ca","140","00","0006323",,,,,"06","037",,,"602900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602900","Census Tract 6029",,,,4391,863,801,218,316,0,1386,807,19.65,18.24,4.96,7.2,0,31.56,18.38
"06037603004","Census Tract 6030.04, Los Angeles County, California","ACSSF","ca","140","00","0006324",,,,,"06","037",,,"603004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603004","Census Tract 6030.04",,,,1734,226,504,2,478,0,471,53,13.03,29.07,0.12,27.57,0,27.16,3.06
"06037603005","Census Tract 6030.05, Los Angeles County, California","ACSSF","ca","140","00","0006325",,,,,"06","037",,,"603005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603005","Census Tract 6030.05",,,,6771,879,1536,19,1142,0,2023,1172,12.98,22.68,0.28,16.87,0,29.88,17.31
"06037603006","Census Tract 6030.06, Los Angeles County, California","ACSSF","ca","140","00","0006326",,,,,"06","037",,,"603006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603006","Census Tract 6030.06",,,,1802,240,78,37,1046,0,255,146,13.32,4.33,2.05,58.05,0,14.15,8.1
"06037603007","Census Tract 6030.07, Los Angeles County, California","ACSSF","ca","140","00","0006327",,,,,"06","037",,,"603007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603007","Census Tract 6030.07",,,,3510,1174,857,0,662,0,477,340,33.45,24.42,0,18.86,0,13.59,9.69
"06037603008","Census Tract 6030.08, Los Angeles County, California","ACSSF","ca","140","00","0006328",,,,,"06","037",,,"603008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603008","Census Tract 6030.08",,,,4189,144,740,58,742,0,1955,550,3.44,17.67,1.38,17.71,0,46.67,13.13
"06037603101","Census Tract 6031.01, Los Angeles County, California","ACSSF","ca","140","00","0006329",,,,,"06","037",,,"603101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603101","Census Tract 6031.01",,,,4812,1587,302,0,1516,13,877,517,32.98,6.28,0,31.5,0.27,18.23,10.74
"06037603102","Census Tract 6031.02, Los Angeles County, California","ACSSF","ca","140","00","0006330",,,,,"06","037",,,"603102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603102","Census Tract 6031.02",,,,3632,765,565,11,1163,0,942,186,21.06,15.56,0.3,32.02,0,25.94,5.12
